8.830559155712388586e-01,5.479452054794520244e-01,3.333333432674407959e-01,1.000000000000000000e+00
7.394369171090322546e-01,6.301369865054953223e-01,3.333333432674407959e-01,1.000000000000000000e+00
1.106550998157925125e+00,5.000000000000000000e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.453040255440605888e-01,5.000000000000000000e-01,3.333333432674407959e-01,1.000000000000000000e+00
9.749547640482584265e-01,5.972222222222222099e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.156696822908189315e-01,5.972222222222222099e-01,3.333333432674407959e-01,1.000000000000000000e+00
7.230090763833787459e-01,6.666666666666666297e-01,3.333333432674407959e-01,1.000000000000000000e+00
7.948376602596707308e-01,5.694444444444444198e-01,3.333333432674407959e-01,1.000000000000000000e+00
7.438709073596529997e-01,6.250000000000000000e-01,3.333333432674407959e-01,1.000000000000000000e+00
7.743899292416043245e-01,5.833333333333333703e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.401079875965642429e-01,5.816971080873836186e-01,3.333333432674407959e-01,1.000000000000000000e+00
