1.041999536017849115e+00,5.616438356164383805e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.504281517577497729e-01,7.260273973623366794e-01,3.333333432674407959e-01,1.000000000000000000e+00
1.121399495336744545e+00,4.305555555555555802e-01,3.333333432674407959e-01,1.000000000000000000e+00
9.337880876329209823e-01,5.000000000000000000e-01,3.333333432674407959e-01,1.000000000000000000e+00
9.566787216398451310e-01,5.555555555555555802e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.256099621454874304e-01,6.527777777777777901e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.083123630947537386e-01,6.250000000000000000e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.564226097530789339e-01,5.277777777777777901e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.188995520273844031e-01,6.388888888888888395e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.410994211832681922e-01,5.555555555555555802e-01,3.333333432674407959e-01,1.000000000000000000e+00
9.054637900589079802e-01,5.773782344089886109e-01,3.333333432674407959e-01,1.000000000000000000e+00
