7.997097103563073350e-01,6.301369865054953223e-01,5.999999999999999778e-01,4.520547945205479201e-01
7.155929420092334015e-01,6.164383563685090772e-01,6.393442622950820109e-01,5.342465753424657793e-01
1.139515002568562752e+00,4.861111111111111049e-01,5.230769230769231060e-01,4.722222222222222099e-01
8.208405176798502234e-01,5.555555555555555802e-01,6.346153846153845812e-01,4.583333333333333148e-01
9.376310639911227263e-01,5.277777777777777901e-01,5.517241379310344751e-01,4.444444444444444198e-01
8.187146253055996858e-01,6.250000000000000000e-01,7.096774193548387455e-01,6.111111111111111605e-01
7.072747018602159041e-01,7.083333333333333703e-01,6.999999999999999556e-01,5.833333333333333703e-01
9.078491528828939172e-01,6.250000000000000000e-01,6.212121212121212155e-01,5.694444444444444198e-01
8.352852927313910714e-01,6.666666666666666297e-01,7.090909090909091050e-01,5.416666666666666297e-01
7.172832091649373742e-01,6.250000000000000000e-01,7.258064516129032473e-01,6.250000000000000000e-01
8.399696218550115612e-01,6.066019787318448486e-01,6.414547609189196198e-01,5.291856925418569890e-01
