3.804791569709777832e-01,8.181818127632141113e-01,8.181818181818182323e-01,8.181818181818182323e-01
1.754853010177612305e+00,7.272727489471435547e-01,7.272727272727272929e-01,7.272727272727272929e-01
1.379366636276245117e+00,7.272727489471435547e-01,7.272727272727272929e-01,7.272727272727272929e-01
1.793596744537353516e+00,8.181818127632141113e-01,8.181818181818182323e-01,8.181818181818182323e-01
2.911478519439697266e+00,8.181818127632141113e-01,8.181818181818182323e-01,8.181818181818182323e-01
2.660447061061859131e-01,9.090909361839294434e-01,9.090909090909090606e-01,9.090909090909090606e-01
3.090697526931762695e+00,7.272727489471435547e-01,7.272727272727272929e-01,7.272727272727272929e-01
1.027959585189819336e+00,7.272727489471435547e-01,8.000000000000000444e-01,7.272727272727272929e-01
3.597791194915771484e+00,6.999999880790710449e-01,6.999999999999999556e-01,6.999999999999999556e-01
1.176417231559753418e+00,6.999999880790710449e-01,6.999999999999999556e-01,6.999999999999999556e-01
1.737868431210517928e+00,7.672727346420288308e-01,7.745454545454546480e-01,7.672727272727273284e-01
