8.389847098964534622e-01,5.205479454096049174e-01,6.808510638297872175e-01,4.383561643835616195e-01
6.484760633886677006e-01,6.849315069513778331e-01,6.911764705882352811e-01,6.438356164383561842e-01
1.321475691265530106e+00,4.861111111111111049e-01,5.074626865671642006e-01,4.722222222222222099e-01
8.617235024770101282e-01,5.833333333333333703e-01,5.833333333333333703e-01,4.861111111111111049e-01
9.428261518478393555e-01,5.972222222222222099e-01,6.557377049180327377e-01,5.555555555555555802e-01
8.812654680675930940e-01,5.833333333333333703e-01,6.086956521739130821e-01,5.833333333333333703e-01
7.346807254685295829e-01,6.805555555555555802e-01,6.885245901639344135e-01,5.833333333333333703e-01
7.438627349005805245e-01,5.972222222222222099e-01,6.610169491525423879e-01,5.416666666666666297e-01
8.362396028306748885e-01,5.555555555555555802e-01,6.065573770491803351e-01,5.138888888888888395e-01
6.752305560641818083e-01,6.805555555555555802e-01,6.865671641791044610e-01,6.388888888888888395e-01
8.484765206207061095e-01,5.969368341249872145e-01,6.369922991955228042e-01,5.457191780821919469e-01
