3.168236523458402232e+00,5.479452056835775187e-01,5.416666666666666297e-01,5.342465753424657793e-01
1.244146215180828241e+00,6.986301386193053409e-01,6.986301369863013866e-01,6.986301369863013866e-01
3.498583369784884933e+00,5.555555555555555802e-01,5.555555555555555802e-01,5.555555555555555802e-01
2.874873979224099152e+00,6.250000000000000000e-01,6.250000000000000000e-01,6.250000000000000000e-01
3.420798089769151673e+00,4.861111111111111049e-01,4.929577464788732488e-01,4.861111111111111049e-01
2.562203897370232575e+00,6.388888888888888395e-01,6.388888888888888395e-01,6.388888888888888395e-01
1.945288658142089844e+00,7.222222222222222099e-01,7.222222222222222099e-01,7.222222222222222099e-01
2.634191936916775223e+00,6.250000000000000000e-01,6.250000000000000000e-01,6.250000000000000000e-01
2.022270308600531585e+00,6.944444444444444198e-01,6.944444444444444198e-01,6.944444444444444198e-01
2.167701244354248047e+00,6.250000000000000000e-01,6.197183098591548811e-01,6.111111111111111605e-01
2.553829422280124550e+00,6.218797566525104958e-01,6.214083971102106752e-01,6.191210045662101091e-01
