9.040727860307040675e-01,5.616438356164383805e-01,3.333333432674407959e-01,1.000000000000000000e+00
7.099566026909710503e-01,6.301369865054953223e-01,3.333333432674407959e-01,1.000000000000000000e+00
1.122360520892673019e+00,4.583333333333333148e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.794091012742784041e-01,5.416666666666666297e-01,3.333333432674407959e-01,1.000000000000000000e+00
9.049021270540025252e-01,5.555555555555555802e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.037890328301323661e-01,5.833333333333333703e-01,3.333333432674407959e-01,1.000000000000000000e+00
6.926639477411905554e-01,6.388888888888888395e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.663138548533121375e-01,5.416666666666666297e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.584064775043063200e-01,6.666666666666666297e-01,3.333333432674407959e-01,1.000000000000000000e+00
7.846176624298095703e-01,6.111111111111111605e-01,3.333333432674407959e-01,1.000000000000000000e+00
8.526492113301381570e-01,5.789003044344156468e-01,3.333333432674407959e-01,1.000000000000000000e+00
