9.295535120245528304e-01,5.479452054794520244e-01,5.737704918032786594e-01,4.794520547945205213e-01
8.798897217397820825e-01,5.616438372494423348e-01,7.222222222222222099e-01,1.780821917808219079e-01
1.476927320162455315e+00,4.722222222222222099e-01,4.848484848484848619e-01,4.444444444444444198e-01
8.643043968412611466e-01,4.583333333333333148e-01,5.142857142857142350e-01,2.500000000000000000e-01
8.985914919111464005e-01,5.694444444444444198e-01,6.226415094339622369e-01,4.583333333333333148e-01
7.739387750625610352e-01,6.666666666666666297e-01,6.851851851851852304e-01,5.138888888888888395e-01
6.739642090267605745e-01,6.666666666666666297e-01,6.896551724137931494e-01,5.555555555555555802e-01
7.791112263997396203e-01,6.250000000000000000e-01,7.307692307692307265e-01,5.277777777777777901e-01
7.311978869967989958e-01,6.250000000000000000e-01,6.406250000000000000e-01,5.694444444444444198e-01
7.530663808186849328e-01,5.555555555555555802e-01,6.440677966101694407e-01,5.277777777777777901e-01
8.760544920983741601e-01,5.748477931617783643e-01,6.308070807572041527e-01,4.504756468797564972e-01
