4.327920675277709961e-01,9.090909361839294434e-01,9.090909090909090606e-01,9.090909090909090606e-01
1.165498256683349609e+00,8.181818127632141113e-01,8.181818181818182323e-01,8.181818181818182323e-01
1.168972492218017578e+00,7.272727489471435547e-01,7.272727272727272929e-01,7.272727272727272929e-01
8.793219923973083496e-01,8.181818127632141113e-01,8.181818181818182323e-01,8.181818181818182323e-01
1.918091893196105957e+00,8.181818127632141113e-01,8.181818181818182323e-01,8.181818181818182323e-01
2.714974582195281982e-01,8.181818127632141113e-01,8.181818181818182323e-01,8.181818181818182323e-01
3.264209508895874023e+00,6.363636255264282227e-01,6.363636363636363535e-01,6.363636363636363535e-01
1.814141154289245605e+00,7.272727489471435547e-01,7.272727272727272929e-01,7.272727272727272929e-01
4.019442081451416016e+00,6.999999880790710449e-01,6.999999999999999556e-01,6.999999999999999556e-01
8.128873109817504883e-01,8.000000119209289551e-01,8.000000000000000444e-01,8.000000000000000444e-01
1.574685421586036638e+00,7.772727310657501221e-01,7.772727272727273373e-01,7.772727272727273373e-01
