8.858421795988735692e-01,5.479452054794520244e-01
7.684736562101808222e-01,6.849315069513778331e-01
1.157171130180358887e+00,4.444444444444444198e-01
9.758770200941297990e-01,5.000000000000000000e-01
1.032864888509114509e+00,5.833333333333333703e-01
9.160364270210266113e-01,4.444444444444444198e-01
8.259802129533555526e-01,6.250000000000000000e-01
1.033801794052124023e+00,5.694444444444444198e-01
8.236553139156765901e-01,6.388888888888888395e-01
8.299553261862860909e-01,5.694444444444444198e-01
9.249657948721127232e-01,5.607876712430830413e-01
